title,ott
무덤의 수호자,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80196277'}, 'rent': {}, 'buy': {}}"
누드 리플레이,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80142058'}, 'rent': {}, 'buy': {}}"
메멘토모리,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A9%2594%25EB%25A9%2598%25ED%2586%25A0%25EB%25AA%25A8%25EB%25A6%25AC?gl=KR%26hl=en%26id=ac-fxl8DJWE'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A9%2594%25EB%25A9%2598%25ED%2586%25A0%25EB%25AA%25A8%25EB%25A6%25AC?gl=KR%26hl=en%26id=ac-fxl8DJWE'}}"
리틀 페어런트,"{'streaming': {'Watcha': 'https://watcha.com/contents/mdR47yg'}, 'rent': {}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3821934'}}"
노만: 어느 뉴요커의 신분상승과 몰락,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_LD01_LD0000000006'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5377205', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2585%25B8%25EB%25A7%258C_%25EC%2596%25B4%25EB%258A%2590_%25EB%2589%25B4%25EC%259A%2594%25EC%25BB%25A4%25EC%259D%2598_%25EC%258B%25A0%25EB%25B6%2584%25EC%2583%2581%25EC%258A%25B9%25EA%25B3%25BC_%25EB%25AA%25B0%25EB%259D%25BD?gl=KR%26hl=en%26id=gvgfFFvA3V4.P'}}"
크리미널 섹터 211,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CK01_TCO000012156', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2581%25AC%25EB%25A6%25AC%25EB%25AF%25B8%25EB%2584%2590_%25EC%2584%25B9%25ED%2584%25B0_211?gl=KR%26hl=en%26id=fPNjJCxG_3E.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3861455', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2581%25AC%25EB%25A6%25AC%25EB%25AF%25B8%25EB%2584%2590_%25EC%2584%25B9%25ED%2584%25B0_211?gl=KR%26hl=en%26id=fPNjJCxG_3E.P'}}"
쥬라기 게임,"{'streaming': {'Watcha': 'https://watcha.com/contents/md76Qrv'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C3001_C300000011789'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3619722'}}"
아이 두... 언틸 아이 돈트,"{'streaming': {}, 'rent': {}, 'buy': {}}"
오버로드: 11구역,"{'streaming': {}, 'rent': {}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4134858', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2598%25A4%25EB%25B2%2584%25EB%25A1%259C%25EB%2593%259C_11%25EA%25B5%25AC%25EC%2597%25AD?gl=KR%26hl=en%26id=b1eGQ2PPXuA.P'}}"
변함없는 자들의 마을,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80164779'}, 'rent': {}, 'buy': {}}"
진격의 거인 2기: 각성의 포효,"{'streaming': {'Netflix': 'http://www.netflix.com/title/81095669'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CJ01_CA0000011439'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3744381'}}"
패밀리 이즈 패밀리,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CJ01_CA0000011601', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%258C%25A8%25EB%25B0%2580%25EB%25A6%25AC_%25EC%259D%25B4%25EC%25A6%2588_%25ED%258C%25A8%25EB%25B0%2580%25EB%25A6%25AC?gl=KR%26hl=en%26id=gmEyTDRqS48.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4378243', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%258C%25A8%25EB%25B0%2580%25EB%25A6%25AC_%25EC%259D%25B4%25EC%25A6%2588_%25ED%258C%25A8%25EB%25B0%2580%25EB%25A6%25AC?gl=KR%26hl=en%26id=gmEyTDRqS48.P'}}"
맨헌트,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80209866', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000106644', 'Watcha': 'https://watcha.com/contents/mdBzJoG'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A7%25A8%25ED%2597%258C%25ED%258A%25B8?gl=KR%26hl=en%26id=RxMoV63kMhA'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3221577', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25A7%25A8%25ED%2597%258C%25ED%258A%25B8?gl=KR%26hl=en%26id=RxMoV63kMhA'}}"
Transfert,"{'streaming': {'Plex': 'https://watch.plex.tv/movie/transfert?autoplay=1%26utm_source=justWatch-catalog%26utm_medium=deeplink%26utm_content=60b14c485ea482002df19a98'}, 'rent': {}, 'buy': {}}"
미스터 루스벨트,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80182473'}, 'rent': {}, 'buy': {}}"
악마,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CU01_DL0000012151'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CU01_DL0000012151', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2595%2585%25EB%25A7%2588?gl=KR%26hl=en%26id=RBc1oXc788Y.P'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2595%2585%25EB%25A7%2588?gl=KR%26hl=en%26id=RBc1oXc788Y.P'}}"
정글번치: 최강 악당의 등장,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CW01_CW0000011210'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3376982', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25A0%2595%25EA%25B8%2580%25EB%25B2%2588%25EC%25B9%2598_%25EC%25B5%259C%25EA%25B0%2595_%25EC%2595%2585%25EB%258B%25B9%25EC%259D%2598_%25EB%2593%25B1%25EC%259E%25A5_%25EB%258D%2594%25EB%25B9%2599%25ED%258C%2590?gl=KR%26hl=en%26id=eyoTTLqO6yc'}}"
어둔 밤,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000113063', 'Watcha': 'https://watcha.com/contents/mOVvN28'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000113063'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3664135'}}"
허니문은 아버지와 함께,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80174897'}, 'rent': {}, 'buy': {}}"
저주받은 가문,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CU01_DL0000012477', 'Watcha': 'https://watcha.com/contents/mdR4RPg'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CU01_DL0000012477', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25A0%2580%25EC%25A3%25BC%25EB%25B0%259B%25EC%259D%2580_%25EA%25B0%2580%25EB%25AC%25B8?gl=KR%26hl=en%26id=CouhEVzz0t4.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5443583', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25A0%2580%25EC%25A3%25BC%25EB%25B0%259B%25EC%259D%2580_%25EA%25B0%2580%25EB%25AC%25B8?gl=KR%26hl=en%26id=CouhEVzz0t4.P'}}"
일본 엄마,"{'streaming': {}, 'rent': {}, 'buy': {}}"
삼손,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000109945', 'Watcha': 'https://watcha.com/contents/m5eJwKg'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000109945', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2582%25BC%25EC%2586%2590?gl=KR%26hl=en%26id=vj9hQvk5f40'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3383142', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%2582%25BC%25EC%2586%2590?gl=KR%26hl=en%26id=vj9hQvk5f40'}}"
기생: 꽃의 고백,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CK01_TCO000011964'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3218544'}}"
셰프: 아빠의 푸드트럭,"{'streaming': {'Amazon Prime Video': 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.ccafaae0-0a7e-63b0-750f-90e539720a17'}, 'rent': {}, 'buy': {}}"
동반자,"{'streaming': {'Watcha': 'https://watcha.com/contents/mdMB6ky'}, 'rent': {}, 'buy': {}}"
코드명 엔젤,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80188120'}, 'rent': {}, 'buy': {}}"
스트라튼,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CL01_JY0000011780', 'Watcha': 'https://watcha.com/contents/mWpm1ka'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CL01_JY0000011780'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%258A%25A4%25ED%258A%25B8%25EB%259D%25BC%25ED%258A%25BC?gl=KR%26hl=en%26id=kv1X_O-gYxs.P', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3528938'}}"
웨딩 위크,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80183328'}, 'rent': {}, 'buy': {}}"
우리의 계절은,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80234491'}, 'rent': {}, 'buy': {}}"
존베넷 램지 사건의 몽타주,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80142316'}, 'rent': {}, 'buy': {}}"
나이트 오브 워킹데드,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000124170', 'Watcha': 'https://watcha.com/contents/mW42apg'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000124170', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2582%2598%25EC%259D%25B4%25ED%258A%25B8_%25EC%2598%25A4%25EB%25B8%258C_%25EC%259B%258C%25ED%2582%25B9_%25EB%258D%25B0%25EB%2593%259C?gl=KR%26hl=en%26id=Kla1eqRVbxw.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4685708', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2582%2598%25EC%259D%25B4%25ED%258A%25B8_%25EC%2598%25A4%25EB%25B8%258C_%25EC%259B%258C%25ED%2582%25B9_%25EB%258D%25B0%25EB%2593%259C?gl=KR%26hl=en%26id=Kla1eqRVbxw.P'}}"
카운터스,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CJ01_CA0000011603', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25B9%25B4%25EC%259A%25B4%25ED%2584%25B0%25EC%258A%25A4?gl=KR%26hl=en%26id=E1qqMtDPTkI.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4386882', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25B9%25B4%25EC%259A%25B4%25ED%2584%25B0%25EC%258A%25A4?gl=KR%26hl=en%26id=E1qqMtDPTkI.P'}}"
Leonardo: The Mystery of the Lost Portrait,"{'streaming': {'Curiosity Stream': 'https://app.curiositystream.com/video/2289'}, 'rent': {}, 'buy': {}}"
폐쇄병동,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%258F%2590%25EC%2587%2584%25EB%25B3%2591%25EB%258F%2599?gl=KR%26hl=en%26id=O6llI1A1g6Q.P'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%258F%2590%25EC%2587%2584%25EB%25B3%2591%25EB%258F%2599?gl=KR%26hl=en%26id=O6llI1A1g6Q.P'}}"
태양의 소녀들,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000133804', 'Watcha': 'https://watcha.com/contents/mOk6LMM'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000133804', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2583%259C%25EC%2596%2591%25EC%259D%2598_%25EC%2586%258C%25EB%2585%2580%25EB%2593%25A4?gl=KR%26hl=en%26id=nwiQvp8Rdvw.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5631581', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2583%259C%25EC%2596%2591%25EC%259D%2598_%25EC%2586%258C%25EB%2585%2580%25EB%2593%25A4?gl=KR%26hl=en%26id=nwiQvp8Rdvw.P'}}"
우드 쇼크,"{'streaming': {}, 'rent': {}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3552189', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%259A%25B0%25EB%2593%259C_%25EC%2587%25BC%25ED%2581%25AC?gl=KR%26hl=en%26id=YudyMv-IyxI.P'}}"
Deal With the Devil,"{'streaming': {'Plex': 'https://watch.plex.tv/movie/deal-with-the-devil?autoplay=1%26utm_source=justWatch-catalog%26utm_medium=deeplink%26utm_content=61085cad3b98d4002dc5d117'}, 'rent': {}, 'buy': {}}"
작은 영웅 - 게와 달걀과 투명인간,"{'streaming': {'Netflix': 'http://www.netflix.com/title/81143068'}, 'rent': {}, 'buy': {}}"
108 : 잠들 수 없는 시간,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CJ01_CA0000011487'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3810158', 'Google Play Movies': 'https://play.google.com/store/movies/details/108_%25EC%259E%25A0%25EB%2593%25A4_%25EC%2588%2598_%25EC%2597%2586%25EB%258A%2594_%25EC%258B%259C%25EA%25B0%2584?gl=KR%26hl=en%26id=PZ963BE46kc.P'}}"
Blast Beat,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B8%2594%25EB%259E%2598%25EC%258A%25A4%25ED%258A%25B8_%25EB%25B9%2584%25ED%258A%25B8_Blast_Beat?gl=KR%26hl=en%26id=5ZMUF7RmnSE.P', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011689', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=6234956'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B8%2594%25EB%259E%2598%25EC%258A%25A4%25ED%258A%25B8_%25EB%25B9%2584%25ED%258A%25B8_Blast_Beat?gl=KR%26hl=en%26id=5ZMUF7RmnSE.P', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CF01_SY0000011689', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=6322782'}}"
우정파크,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_JA01_JA0000000506'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_JA01_JA0000000506'}, 'buy': {}}"
러브 인 히말라야,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_PB01_PB0000000319'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=5333743'}}"
무타푸카즈,"{'streaming': {}, 'rent': {}, 'buy': {}}"
All Summers End,"{'streaming': {}, 'rent': {}, 'buy': {}}"
잇 로컬,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CU01_DL0000011362', 'Watcha': 'https://watcha.com/contents/mOVvQZq'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%259E%2587_%25EB%25A1%259C%25EC%25BB%25AC?gl=KR%26hl=en%26id=ciKk-HK1wq0', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CU01_DL0000011362'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%259E%2587_%25EB%25A1%259C%25EC%25BB%25AC?gl=KR%26hl=en%26id=ciKk-HK1wq0', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2946605'}}"
군함도,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80201600', 'Watcha': 'https://watcha.com/contents/mdMgK1o'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000006', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2977267', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B5%25B0%25ED%2595%25A8%25EB%258F%2584?gl=KR%26hl=en%26id=95W7WsLOQnI'}, 'buy': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_EN01_EN000000006', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2977265', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B5%25B0%25ED%2595%25A8%25EB%258F%2584?gl=KR%26hl=en%26id=95W7WsLOQnI'}}"
Head Full of Honey,"{'streaming': {}, 'rent': {}, 'buy': {}}"
작전명 비스트,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000112858', 'Watcha': 'https://watcha.com/contents/mObGBpR'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000112858'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3619738'}}"
Sky Ladder: The Art of Cai Guo-Qiang,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80097472'}, 'rent': {}, 'buy': {}}"
Boston,"{'streaming': {}, 'rent': {}, 'buy': {}}"
채비,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000102183'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C901_SG0000102183', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25B1%2584%25EB%25B9%2584?gl=KR%26hl=en%26id=Qn2Chm6lPf0'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3110038', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%25B1%2584%25EB%25B9%2584?gl=KR%26hl=en%26id=Qn2Chm6lPf0'}}"
미션 임파서블: 루벤,"{'streaming': {}, 'rent': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=6399119', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AF%25B8%25EC%2585%2598_%25EC%259E%2584%25ED%258C%258C%25EC%2584%259C%25EB%25B8%2594_%25EB%25A3%25A8%25EB%25B2%25A4?gl=KR%26hl=en%26id=_YaayLD7gWs.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=6399120', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25AF%25B8%25EC%2585%2598_%25EC%259E%2584%25ED%258C%258C%25EC%2584%259C%25EB%25B8%2594_%25EB%25A3%25A8%25EB%25B2%25A4?gl=KR%26hl=en%26id=_YaayLD7gWs.P'}}"
Something Useful,"{'streaming': {}, 'rent': {}, 'buy': {}}"
스카이 라인: 더 비욘드,"{'streaming': {'Watcha': 'https://watcha.com/contents/m5Nn4N2'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CK01_TCO000012222', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%258A%25A4%25EC%25B9%25B4%25EC%259D%25B4_%25EB%259D%25BC%25EC%259D%25B8_%25EB%258D%2594_%25EB%25B9%2584%25EC%259A%2598%25EB%2593%259C?gl=KR%26hl=en%26id=wC0vPw8Pyh0.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4134856', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EC%258A%25A4%25EC%25B9%25B4%25EC%259D%25B4_%25EB%259D%25BC%25EC%259D%25B8_%25EB%258D%2594_%25EB%25B9%2584%25EC%259A%2598%25EB%2593%259C?gl=KR%26hl=en%26id=wC0vPw8Pyh0.P'}}"
세스 로건: 웃음의 마법으로,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80189646'}, 'rent': {}, 'buy': {}}"
클레어의 카메라,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80234745'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CJ01_CA0000011350', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2581%25B4%25EB%25A0%2588%25EC%2596%25B4%25EC%259D%2598_%25EC%25B9%25B4%25EB%25A9%2594%25EB%259D%25BC?gl=KR%26hl=en%26id=k30lSgdLvp4'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3412396', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2581%25B4%25EB%25A0%2588%25EC%2596%25B4%25EC%259D%2598_%25EC%25B9%25B4%25EB%25A9%2594%25EB%259D%25BC?gl=KR%26hl=en%26id=k30lSgdLvp4'}}"
골렘 위치 스토리,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_TW01_TW0000000357'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_TW01_TW0000000357'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4048119', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B3%25A8%25EB%25A0%2598_%25EC%259C%2584%25EC%25B9%2598_%25EC%258A%25A4%25ED%2586%25A0%25EB%25A6%25AC?gl=KR%26hl=en%26id=Z47TNeP4jes.P'}}"
School of Life,"{'streaming': {'GuideDoc': 'https://guidedoc.tv/documentary/school-of-life-documentary-film/'}, 'rent': {}, 'buy': {}}"
대지진: 엔드 오브 더 월드,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_C3001_C300000011960'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4218100', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%258C%2580%25EC%25A7%2580%25EC%25A7%2584_%25EC%2597%2594%25EB%2593%259C_%25EC%2598%25A4%25EB%25B8%258C_%25EB%258D%2594_%25EC%259B%2594%25EB%2593%259C?gl=KR%26hl=en%26id=8z0dlhSxki4.P'}}"
"우리, 운명일까?","{'streaming': {'Netflix': 'http://www.netflix.com/title/80143362'}, 'rent': {}, 'buy': {}}"
블랙 쉐도우,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CU01_DL0000011337', 'Watcha': 'https://watcha.com/contents/mWyJKPM'}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B8%2594%25EB%259E%2599_%25EC%2589%2590%25EB%258F%2584%25EC%259A%25B0?gl=KR%26hl=en%26id=xl-BmDNzAow', 'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CU01_DL0000011337'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B8%2594%25EB%259E%2599_%25EC%2589%2590%25EB%258F%2584%25EC%259A%25B0?gl=KR%26hl=en%26id=xl-BmDNzAow', 'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2896196'}}"
킬러 노블레스 클럽,"{'streaming': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CU01_DL0000012128'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CU01_DL0000012128', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2582%25AC%25EB%259F%25AC_%25EB%2585%25B8%25EB%25B8%2594%25EB%25A0%2588%25EC%258A%25A4_%25ED%2581%25B4%25EB%259F%25BD?gl=KR%26hl=en%26id=1auxJN_b9Po.P'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25ED%2582%25AC%25EB%259F%25AC_%25EB%2585%25B8%25EB%25B8%2594%25EB%25A0%2588%25EC%258A%25A4_%25ED%2581%25B4%25EB%259F%25BD?gl=KR%26hl=en%26id=1auxJN_b9Po.P'}}"
뮤즈,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CT01_MBC000012114'}, 'buy': {}}"
아일랜드,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CW01_CW0000011433'}, 'buy': {}}"
드래곤하트 4: 배틀 포 더 하트파이어,"{'streaming': {}, 'rent': {}, 'buy': {}}"
건 샤이,"{'streaming': {}, 'rent': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B1%25B4_%25EC%2583%25A4%25EC%259D%25B4?gl=KR%26hl=en%26id=CwhUl8cYJ64'}, 'buy': {'Google Play Movies': 'https://play.google.com/store/movies/details/%25EA%25B1%25B4_%25EC%2583%25A4%25EC%259D%25B4?gl=KR%26hl=en%26id=CwhUl8cYJ64'}}"
블랙마크,"{'streaming': {'Watcha': 'https://watcha.com/contents/m5rwaAR'}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CW01_CW0000011296'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4253162', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%25B8%2594%25EB%259E%2599%25EB%25A7%2588%25ED%2581%25AC_%25EC%259E%2590%25EB%25A7%2589%25ED%258C%2590?gl=KR%26hl=en%26id=h8HbVpAOIqA'}}"
#리얼리티하이,"{'streaming': {'Netflix': 'http://www.netflix.com/title/80125979'}, 'rent': {}, 'buy': {}}"
골드,"{'streaming': {}, 'rent': {}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=2764049'}}"
힌디 미디엄,"{'streaming': {'Amazon Prime Video': 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.eaae351a-6339-707a-f200-8dbd1d332dea'}, 'rent': {}, 'buy': {}}"
신데렐라: 마법 반지의 비밀,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CJ01_CA0000011534'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=4027076'}}"
디스 크레이지 하트,"{'streaming': {}, 'rent': {'wavve': 'https://www.wavve.com/player/movie?movieid=MV_CJ01_CA0000011504', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2594%2594%25EC%258A%25A4_%25ED%2581%25AC%25EB%25A0%2588%25EC%259D%25B4%25EC%25A7%2580_%25ED%2595%2598%25ED%258A%25B8?gl=KR%26hl=en%26id=z59x2bMhYYg.P'}, 'buy': {'Naver Store': 'http://serieson.naver.com/movie/detail.nhn?productNo=3921962', 'Google Play Movies': 'https://play.google.com/store/movies/details/%25EB%2594%2594%25EC%258A%25A4_%25ED%2581%25AC%25EB%25A0%2588%25EC%259D%25B4%25EC%25A7%2580_%25ED%2595%2598%25ED%258A%25B8?gl=KR%26hl=en%26id=z59x2bMhYYg.P'}}"
